timestamp,pm25,pm10,no2,temperature,humidity,wind_speed,wind_direction,pm25_next_hour
2026-01-01 00:00:00,106.14422733489337,186.65774135341655,30.36462217224816,30.38163570272436,49.39381260547483,16.72285952001976,242.1730779152033,90.4518539688262
2026-01-01 01:00:00,238.6642904742807,388.7547956886245,69.6091042116194,29.58363755259462,48.58383394895999,15.526028098439635,286.805302988894,195.82744946355407
2026-01-01 02:00:00,188.35860661662318,272.6720803503938,106.0240419464049,20.512841316128714,84.84400192865701,11.897050077655893,90.16844356529963,171.53281233522836
2026-01-01 03:00:00,157.69145136531841,291.8925558555474,90.54473750505173,26.824956552523126,48.725040991722835,19.16489572862673,224.9546758585196,141.9818940911864
2026-01-01 04:00:00,55.8842873017604,97.67371561929029,98.72172626475947,27.60391237571714,49.9572349370747,4.809015795039652,205.82855393174952,64.30775732905693
2026-01-01 05:00:00,55.87873967732661,74.32395130941336,82.46617033817891,27.976455617938008,76.76690443298801,3.076019995882807,299.8189356437776,69.07171946513665
2026-01-01 06:00:00,33.35923079868588,64.34134110908481,86.15042209696377,31.603447384546648,59.7356913347797,17.22527737215302,326.1913417732538,26.485607969313318
2026-01-01 07:00:00,219.2205135282351,407.31824566565473,103.41152167218512,30.67205093453757,77.71908063253497,9.343846516041218,4.376437731859251,205.75676513226514
2026-01-01 08:00:00,158.256452700938,310.15731528371634,37.46348097451045,32.15810185586889,38.59513866604119,17.09240822993415,242.64717086116536,129.3365997127747
2026-01-01 09:00:00,182.85669289309047,325.5901668892245,63.83674600074545,35.29766523084257,61.81641565203614,17.968713898712885,18.660887683102448,149.2405612043556
2026-01-01 10:00:00,24.734433688034564,41.819302415326696,34.33303860015624,36.25971477432187,36.84874801008054,2.1866942787623573,197.58911942784812,27.734739739156105
2026-01-01 11:00:00,243.0792659972587,373.0280874127012,118.64348087963117,34.36246152452989,38.445926190044496,17.78583049673515,103.54778245572416,192.5963614612015
2026-01-01 12:00:00,211.461807384097,411.5433295718502,113.84652736552746,39.110473919098695,84.85405993394261,9.51806205201902,110.43957582797083,201.28955800364594
2026-01-01 13:00:00,68.83799545600351,130.30007621923448,14.33694925053565,20.364651653527233,42.65849541146773,10.698217291080413,127.06506124284837,53.81315819575706
2026-01-01 14:00:00,61.81974245763314,76.4200161813528,87.61326897672573,23.915559713670923,64.28313752513694,12.905257710770995,223.66528165785965,54.60194824161504
2026-01-01 15:00:00,62.18303726628978,75.93130756575728,111.77731491572324,20.151257499562842,57.61025814303886,18.601269527871647,120.25798764075691,50.68536408938134
2026-01-01 16:00:00,89.97571588069367,135.0689078069994,29.863287964006688,32.94949428309206,54.10388294423635,1.3632057941655167,263.77165821250094,85.15759934364762
2026-01-01 17:00:00,140.6939792754147,260.0647539486077,72.47397536078924,37.96061097899974,84.49083401279998,10.060025898038525,145.6298588065931,137.96707947593313
2026-01-01 18:00:00,119.34735428768663,237.47986033332523,110.7037127346846,24.869645931525987,36.200286822651925,14.066718806180653,24.6071521115851,118.22503748623922
2026-01-01 19:00:00,86.98270224554965,114.84617681590713,13.734057644437872,38.54069089592613,71.5084327396574,14.73143219626634,282.1535432942786,60.230830784824676
2026-01-01 20:00:00,160.72616578614728,269.2652804268404,86.71622939715239,21.205347805791217,87.98669388174528,14.158116199205052,102.87299685337416,136.37393362189204
2026-01-01 21:00:00,52.08358794996962,78.3708354845084,42.70839081098058,38.68872053611028,65.8092500904013,3.5542674587543153,155.79607665573454,46.93500231237854
2026-01-01 22:00:00,87.19326916310017,172.28792871877212,111.68358149141834,27.03245374479269,86.52523541182005,6.688516179061944,246.75979795988454,95.15765615331978
2026-01-01 23:00:00,104.26322395754909,195.35749585448968,116.81640696819045,22.02841656898433,37.87418336073131,7.815594982923256,119.68421657353633,102.22349910224395
2026-01-02 00:00:00,124.89609636991827,233.63850179851875,113.86931380247773,29.717435183726515,58.033632549078874,16.284306945910593,20.370836212817625,109.30338794433025
2026-01-02 01:00:00,200.59047112039312,315.9208707318148,62.16356383232102,25.13553135441016,49.30867850291281,6.296437575876507,134.6115769246129,167.0904886613074
2026-01-02 02:00:00,65.92496989642274,100.987534438955,104.82469160882448,25.697458039238455,75.19515307394013,5.003394313476861,340.0014897699492,72.31967147179834
2026-01-02 03:00:00,138.27392083513067,196.17275925808588,102.90043383885774,26.14579929852573,88.97133997734856,19.191512361723827,231.02438302748095,120.62114385307939
2026-01-02 04:00:00,156.25535083826978,194.5535994122216,45.10105205675812,36.06051795665327,49.10915343443363,1.168402417155909,241.73249352019448,142.40209362411815
2026-01-02 05:00:00,30.68359492559948,58.04654680360888,101.18070215657451,30.78322553350509,70.97960308107409,19.958596257957584,227.62157530955034,24.324268169304347
2026-01-02 06:00:00,159.73531593733082,295.5615787401314,14.070839818704188,26.22615398312007,45.895369801785705,13.859604678290516,71.63717002539724,128.3547680600582
2026-01-02 07:00:00,59.220548448077054,118.4277212618846,75.58968663302583,32.206675666218366,66.09316400143854,16.740916689533222,150.60019107682083,46.454424139627534
2026-01-02 08:00:00,34.96186638661429,69.82966681094175,35.30097210164733,34.32301348446387,60.51628676785849,6.59776853057767,270.3383274107946,37.30852639934675
2026-01-02 09:00:00,238.24367356826664,391.7548802491663,23.262357435500668,25.452480014670677,88.46029312973454,1.2719902756741397,36.494243119137295,210.31355362972306
2026-01-02 10:00:00,242.09536760714866,439.4490738992958,18.464852179213008,28.270982030507028,68.46899999830566,15.019520852669071,100.02699939229642,209.69755312191668
2026-01-02 11:00:00,205.93139006678607,402.76320411386337,86.59176534659537,22.43772186673895,54.222850464775036,16.84874734301284,99.4748790477073,168.8037516616918
2026-01-02 12:00:00,90.06116690987525,169.28958866492098,47.38624601448728,23.622986990693605,41.275268168836334,15.069046507116864,155.52681393402216,71.19384307054803
2026-01-02 13:00:00,42.464586221468295,59.36033130031438,89.72434486816375,33.622357079299654,43.3185755804214,3.7141554587159336,352.9327467391866,52.6335310303547
2026-01-02 14:00:00,177.37359609779608,276.780022101934,17.18919748788366,23.62876695391254,47.39243114731793,15.315130522882413,24.3009168061759,141.2862039142009
